embinsert,kloterinsert,flightnoinsert,originsert,registerinsert,destinsert,depdateinsert,etdinsert,arrdateinsert,etainsert,actypeinsert
SOC,014,6414,JED,PK-GHI,KNO,16062025,0615,16062025,1515,333
SOC,014,6414,KNO,PK-GHI,SOC,16062025,1615,16062025,1910,333
SOC,015,6315,SOC,PK-GHI,JED,15062025,2315,16062025,1000,333
SOC,015,6415,JED,PK-GHI,KNO,16062025,1200,16062025,2100,333
SOC,015,6415,KNO,PK-GHI,SOC,16062025,2200,17062025,0055,333
SOC,016,6316,SOC,PK-GHI,JED,16062025,0555,16062025,1600,339
SOC,016,6416,JED,PK-GHI,KNO,16062025,1800,17062025,0335,339
SOC,016,6416,KNO,PK-GHI,SOC,17062025,0435,17062025,0730,339
SOC,017,6317,SOC,PK-GHI,JED,16062025,1245,16062025,2305,333
SOC,017,6417,JED,PK-GHI,KNO,17062025,0105,17062025,1025,333
SOC,017,6417,KNO,PK-GHI,SOC,17062025,1125,17062025,1420,333
SOC,018,6318,SOC,PK-GHI,JED,16062025,1745,17062025,0430,333
SOC,018,6418,JED,PK-GHI,KNO,17062025,0630,17062025,1530,333
SOC,018,6418,KNO,PK-GHI,SOC,17062025,1630,17062025,1925,333
SOC,019,6319,SOC,PK-GHI,JED,17062025,0105,17062025,1150,333
SOC,019,6419,JED,PK-GHI,KNO,17062025,1350,17062025,2250,333
SOC,019,6419,KNO,PK-GHI,SOC,17062025,2350,18062025,0245,333
SOC,020,6320,SOC,PK-GHI,JED,17062025,0925,17062025,2010,333
SOC,020,6420,JED,PK-GHI,KNO,17062025,2210,18062025,0710,333
SOC,020,6420,KNO,PK-GHI,SOC,18062025,0810,18062025,1105,333
SOC,021,6321,SOC,PK-GHI,JED,17062025,1255,17062025,2300,339
SOC,021,6421,JED,PK-GHI,KNO,18062025,0100,18062025,1035,339
SOC,021,6421,KNO,PK-GHI,SOC,18062025,1135,18062025,1430,339
SOC,022,6322,SOC,PK-GHI,JED,17062025,1940,18062025,0600,333
SOC,022,6422,JED,PK-GHI,KNO,18062025,0800,18062025,1720,333
SOC,022,6422,KNO,PK-GHI,SOC,18062025,1820,18062025,2115,333
SOC,023,6323,SOC,PK-GHI,JED,18062025,0050,18062025,1135,333
SOC,023,6423,JED,PK-GHI,KNO,18062025,1335,18062025,2235,333
SOC,023,6423,KNO,PK-GHI,SOC,18062025,2335,19062025,0230,333
SOC,024,6324,SOC,PK-GHI,JED,18062025,0905,18062025,1950,333
SOC,024,6424,JED,PK-GHI,KNO,18062025,2150,19062025,0650,333
SOC,024,6424,KNO,PK-GHI,SOC,19062025,0750,19062025,1045,333
SOC,025,6325,SOC,PK-GHI,JED,18062025,1715,19062025,0400,333
SOC,025,6425,JED,PK-GHI,KNO,19062025,0600,19062025,1500,333
SOC,025,6425,KNO,PK-GHI,SOC,19062025,1600,19062025,1855,333
SOC,026,6326,SOC,PK-GHI,JED,18062025,2155,19062025,0800,339
SOC,026,6426,JED,PK-GHI,KNO,19062025,1000,19062025,1935,339
SOC,026,6426,KNO,PK-GHI,SOC,19062025,2035,19062025,2330,339
SOC,027,6327,SOC,PK-GHI,JED,19062025,0410,19062025,1430,333
SOC,027,6427,JED,PK-GHI,KNO,19062025,1630,20062025,0150,333
SOC,027,6427,KNO,PK-GHI,SOC,20062025,0250,20062025,0545,333
SOC,028,6328,SOC,PK-GHI,JED,19062025,0825,19062025,1910,333
SOC,028,6428,JED,PK-GHI,KNO,19062025,2110,20062025,0610,333
SOC,028,6428,KNO,PK-GHI,SOC,20062025,0710,20062025,1005,333
SOC,029,6329,SOC,PK-GHI,JED,19062025,2100,20062025,0745,333
SOC,029,6429,JED,PK-GHI,KNO,20062025,0945,20062025,1845,333
SOC,029,6429,KNO,PK-GHI,SOC,20062025,1945,20062025,2240,333
SOC,030,6330,SOC,PK-GHI,JED,20062025,0105,20062025,1150,333
SOC,030,6430,JED,PK-GHI,KNO,20062025,1350,20062025,2250,333
SOC,030,6430,KNO,PK-GHI,SOC,20062025,2350,21062025,0245,333
SOC,031,6331,SOC,PK-GHI,JED,20062025,0435,20062025,1440,339
SOC,031,6431,JED,PK-GHI,KNO,20062025,1640,21062025,0215,339
SOC,031,6431,KNO,PK-GHI,SOC,21062025,0315,21062025,0610,339
SOC,032,6332,SOC,PK-GHI,JED,20062025,0950,20062025,2010,333
SOC,032,6432,JED,PK-GHI,KNO,20062025,2210,21062025,0730,333
SOC,032,6432,KNO,PK-GHI,SOC,21062025,0830,21062025,1125,333
SOC,033,6333,SOC,PK-GHI,JED,20062025,1935,21062025,0620,333
SOC,033,6433,JED,PK-GHI,KNO,21062025,0820,21062025,1720,333
SOC,033,6433,KNO,PK-GHI,SOC,21062025,1820,21062025,2115,333
SOC,034,6334,SOC,PK-GHI,JED,21062025,0315,21062025,1400,333
SOC,034,6434,JED,PK-GHI,KNO,21062025,1600,22062025,0100,333
SOC,034,6434,KNO,PK-GHI,SOC,22062025,0200,22062025,0455,333
SOC,035,6335,SOC,PK-GHI,JED,21062025,0710,21062025,1755,333
SOC,035,6435,JED,PK-GHI,KNO,21062025,1955,22062025,0455,333
SOC,035,6435,KNO,PK-GHI,SOC,22062025,0555,22062025,0850,333
SOC,036,6336,SOC,PK-GHI,JED,21062025,1355,21062025,0000,339
SOC,036,6436,JED,PK-GHI,KNO,22062025,0200,22062025,1135,339
SOC,036,6436,KNO,PK-GHI,SOC,22062025,1235,22062025,1530,339
SOC,037,6337,SOC,PK-GHI,JED,21062025,1925,22062025,0545,333
SOC,037,6437,JED,PK-GHI,KNO,22062025,0745,22062025,1705,333
SOC,037,6437,KNO,PK-GHI,SOC,22062025,1805,22062025,2100,333
SOC,038,6338,SOC,PK-GHI,JED,22062025,0615,22062025,1700,333
SOC,038,6438,JED,PK-GHI,KNO,22062025,1900,23062025,0400,333
SOC,038,6438,KNO,PK-GHI,SOC,23062025,0500,23062025,0755,333
SOC,039,6339,SOC,PK-GHI,JED,22062025,1230,22062025,2315,333
SOC,039,6439,JED,PK-GHI,KNO,23062025,0115,23062025,1015,333
SOC,039,6439,KNO,PK-GHI,SOC,23062025,1115,23062025,1410,333
SOC,040,6340,SOC,PK-GHI,JED,22062025,1850,23062025,0535,333
SOC,040,6440,JED,PK-GHI,KNO,23062025,0735,23062025,1635,333
SOC,040,6440,KNO,PK-GHI,SOC,23062025,1735,23062025,2030,333
SOC,041,6341,SOC,PK-GHI,JED,22062025,2200,23062025,0805,339
SOC,041,6441,JED,PK-GHI,KNO,23062025,1005,23062025,1940,339
SOC,041,6441,KNO,PK-GHI,SOC,23062025,2040,23062025,2335,339
SOC,042,6342,SOC,PK-GHI,JED,23062025,0300,23062025,1320,333
SOC,042,6442,JED,PK-GHI,KNO,23062025,1520,24062025,0040,333
SOC,042,6442,KNO,PK-GHI,SOC,24062025,0140,24062025,0435,333
SOC,043,6343,SOC,PK-GHI,JED,23062025,1500,24062025,0145,333
SOC,043,6443,JED,PK-GHI,KNO,24062025,0345,24062025,1245,333
SOC,043,6443,KNO,PK-GHI,SOC,24062025,1345,24062025,1640,333
SOC,044,6344,SOC,PK-GHI,JED,23062025,1935,24062025,0620,333
SOC,044,6444,JED,PK-GHI,KNO,24062025,0820,24062025,1720,333
SOC,044,6444,KNO,PK-GHI,SOC,24062025,1820,24062025,2115,333
SOC,045,6345,SOC,PK-GHI,JED,24062025,0240,24062025,1325,333
SOC,045,6445,JED,PK-GHI,KNO,24062025,1525,25062025,0025,333
SOC,045,6445,KNO,PK-GHI,SOC,25062025,0125,25062025,0420,333
SOC,046,6346,SOC,PK-GHI,JED,24062025,0435,24062025,1440,339
SOC,046,6446,JED,PK-GHI,KNO,24062025,1640,25062025,0215,339
SOC,046,6446,KNO,PK-GHI,SOC,25062025,0315,25062025,0610,339
SOC,047,6347,SOC,PK-GHI,JED,24062025,0825,24062025,1845,333
SOC,047,6447,JED,PK-GHI,KNO,24062025,2100,25062025,0620,333
SOC,047,6447,KNO,PK-GHI,SOC,25062025,0720,25062025,1015,333
SOC,048,6348,SOC,PK-GHI,JED,24062025,2340,25062025,1025,333
SOC,048,6448,JED,PK-GHI,KNO,25062025,1225,25062025,2125,333
SOC,048,6448,KNO,PK-GHI,SOC,25062025,2225,26062025,0120,333
SOC,049,6349,SOC,PK-GHI,JED,25062025,0725,25062025,1810,333
SOC,049,6449,JED,PK-GHI,KNO,25062025,2010,26062025,0510,333
SOC,049,6449,KNO,PK-GHI,SOC,26062025,0610,26062025,0905,333
SOC,050,6350,SOC,PK-GHI,MED,25062025,1425,26062025,0040,333
SOC,050,6450,MED,PK-GHI,HYD,26062025,0240,26062025,0840,333
SOC,050,6450,HYD,PK-GHI,SOC,26062025,0940,26062025,1610,333
SOC,051,6351,SOC,PK-GHI,MED,25062025,2230,26062025,0820,339
SOC,051,6451,MED,PK-GHI,HYD,26062025,1020,26062025,1600,339
SOC,051,6451,HYD,PK-GHI,SOC,26062025,1700,26062025,2320,339
SOC,052,6352,SOC,PK-GHI,MED,26062025,1455,27062025,0100,333
SOC,052,6452,MED,PK-GHI,HYD,27062025,0300,27062025,0810,333
SOC,052,6452,HYD,PK-GHI,SOC,27062025,0910,27062025,1540,333
SOC,053,6353,SOC,PK-GHI,MED,26062025,1835,27062025,0450,333
SOC,053,6453,MED,PK-GHI,HYD,27062025,0650,27062025,1250,333
SOC,053,6453,HYD,PK-GHI,SOC,27062025,1350,27062025,2020,333
SOC,054,6354,SOC,PK-GHI,MED,26062025,2340,27062025,0955,333
SOC,054,6454,MED,PK-GHI,HYD,27062025,1155,27062025,1755,333
SOC,054,6454,HYD,PK-GHI,SOC,27062025,1855,28062025,0125,333
SOC,055,6355,SOC,PK-GHI,MED,27062025,1345,27062025,0000,333
SOC,055,6455,MED,PK-GHI,HYD,28062025,0200,28062025,0800,333
SOC,055,6455,HYD,PK-GHI,SOC,28062025,0900,28062025,1530,333
SOC,056,6356,SOC,PK-GHI,MED,27062025,2020,28062025,0610,339
SOC,056,6456,MED,PK-GHI,HYD,28062025,0810,28062025,1350,339
SOC,056,6456,HYD,PK-GHI,SOC,28062025,1450,28062025,2110,339
SOC,057,6357,SOC,PK-GHI,MED,28062025,0025,28062025,1030,333
SOC,057,6457,MED,PK-GHI,HYD,28062025,1230,28062025,1740,333
SOC,057,6457,HYD,PK-GHI,SOC,28062025,1840,29062025,0110,333
SOC,058,6358,SOC,PK-GHI,MED,28062025,1435,29062025,0050,333
SOC,058,6458,MED,PK-GHI,HYD,29062025,0250,29062025,0850,333
SOC,058,6458,HYD,PK-GHI,SOC,29062025,0950,29062025,1620,333
